"tip_amount,""trip_distance"",""passenger_count"""
2.26,1.38,1
2.2,0.6,1
2.05,0.7,1
2.0,1.0,1
1.65,0.6,1
1.0,1.0,1
2.05,1.2,2
3.5,1.6,1
3.45,1.4,4
2.26,1.08,1
1.0,0.53,6
1.36,0.35,6
2.67,3.91,1
1.65,0.5,1
1.7,0.6,1
1.55,0.4,1
2.0,1.8,1
3.0,1.0,1
1.46,0.54,5
3.0,7.95,5
12.25,27.8,2
1.46,0.5,1
1.86,0.8,2
2.96,2.18,2
1.2,1.02,2
1.86,0.92,1
1.46,1.01,1
9.21,16.57,1
2.0,2.5,1
1.0,2.9,1
1.0,0.24,1
12.28,17.29,1
1.54,1.2,5
2.46,1.43,1
2.56,2.18,1
2.16,1.7,1
2.75,0.8,1
2.06,1.17,1
1.46,0.56,1
2.46,1.11,1
3.16,1.89,1
2.76,1.78,1
2.06,0.93,1
2.06,1.21,1
2.64,0.6,1
1.7,2.09,1
3.56,2.11,2
1.4,0.99,1
3.7,2.43,1
2.7,2.1,1
1.0,1.53,1
2.16,1.4,1
3.06,2.03,1
1.0,1.87,1
10.6,10.82,1
7.3,7.0,0
1.45,0.4,0
3.65,0.8,0
3.16,3.04,2
5.0,1.1,4
0.82,2.6,1
1.65,0.5,1
1.17,0.6,1
2.49,0.92,1
1.86,0.89,1
2.06,1.32,1
2.76,1.7,1
2.76,1.25,1
2.36,1.07,1
2.7,1.28,1
2.19,0.48,1
2.46,1.64,1
1.96,0.83,1
1.54,1.4,1
2.46,1.82,1
0.88,0.99,1
2.06,0.78,1
2.66,2.15,1
2.0,0.51,1
2.96,3.16,1
1.0,1.6,1
5.15,6.1,1
4.65,6.3,1
12.25,17.1,2
2.0,1.43,1
2.56,2.03,1
2.0,2.07,1
1.63,2.53,1
4.0,18.38,1
2.0,0.7,1
1.0,2.5,0
1.47,1.0,1
2.0,2.1,1
10.68,15.35,6
12.28,17.83,1
4.14,1.91,1
3.56,2.29,1
1.66,1.52,1
3.25,2.6,1
4.29,2.39,1
2.0,1.1,1
5.0,6.65,1
2.46,1.86,1
2.79,0.95,1
2.0,2.65,1
3.58,2.01,1
6.0,10.94,1
2.49,0.55,1
2.37,1.84,1
2.0,1.71,1
2.95,1.3,1
1.5,1.49,2
2.66,1.92,2
2.26,1.35,1
2.0,2.15,5
9.56,12.35,1
1.5,0.65,1
2.45,1.8,1
1.95,0.9,1
2.46,1.98,1
3.82,1.77,1
0.9,0.48,1
1.0,0.61,1
2.32,0.77,1
1.96,1.16,1
4.08,2.99,1
3.16,2.46,1
2.0,0.7,1
3.24,1.43,1
8.19,6.19,2
2.46,1.79,1
1.77,1.82,1
4.66,6.39,1
2.0,2.46,1
4.16,4.24,1
1.0,0.51,2
2.36,0.97,1
8.18,9.81,1
2.0,0.96,1
2.05,1.2,1
2.5,2.91,1
1.96,0.97,1
1.18,1.0,0
7.68,8.81,1
2.58,0.78,5
1.38,1.2,5
3.86,3.56,1
6.0,1.4,2
3.56,3.57,1
2.05,1.2,0
1.0,1.9,1
1.55,1.4,1
1.31,0.5,2
2.96,2.0,2
1.96,0.9,1
4.65,3.4,1
4.46,3.88,1
4.06,4.63,1
1.7,1.05,2
2.82,1.71,2
2.06,1.08,1
2.16,1.11,1
1.5,1.53,1
1.28,1.6,1
2.83,1.08,1
2.95,1.33,1
4.82,4.25,1
2.56,1.6,1
1.86,0.72,1
6.09,4.86,2
2.46,1.42,1
1.95,0.63,1
3.46,3.07,6
2.0,1.49,1
1.0,1.1,0
1.95,0.9,0
1.8,0.4,1
0.5,0.6,1
2.55,1.6,1
2.97,3.3,1
2.95,2.08,5
1.56,0.9,5
5.0,11.21,5
2.16,1.4,5
5.0,8.08,5
1.86,0.87,5
2.0,2.05,5
1.45,0.6,2
1.76,0.79,1
1.25,1.74,1
21.51,15.84,1
11.05,17.6,0
3.0,1.3,1
1.55,0.6,1
3.0,5.8,1
8.38,9.23,5
2.35,1.0,2
1.65,0.7,1
2.25,1.1,1
2.82,0.81,1
1.0,0.83,1
2.76,1.84,1
2.2,0.61,1
1.86,0.94,6
2.66,1.69,6
2.16,0.78,1
13.82,16.9,1
18.43,18.11,6
2.45,1.2,1
3.65,2.4,1
2.95,1.8,1
1.0,0.96,1
2.36,1.55,1
3.66,3.73,1
16.11,17.88,1
2.06,1.3,4
2.56,1.65,4
1.36,0.36,1
3.66,2.66,1
4.36,5.53,1
3.86,3.48,1
6.0,8.74,1
5.0,0.98,1
3.16,2.7,1
2.45,1.41,1
2.86,2.34,1
1.0,0.74,1
2.08,0.53,1
3.36,2.74,1
1.76,0.8,1
3.2,3.3,1
1.96,1.0,0
3.45,1.87,1
1.0,0.8,1
2.67,3.22,1
1.0,2.13,1
1.85,1.2,2
1.32,0.7,1
2.45,0.5,1
10.0,17.91,1
2.95,1.3,0
1.25,0.9,0
3.16,2.32,1
3.06,2.01,1
3.66,3.4,2
12.28,21.14,1
1.56,0.63,1
1.76,0.97,1
2.14,1.49,1
12.25,21.8,1
2.06,1.12,5
1.0,2.22,5
2.32,1.13,3
2.0,3.17,3
6.39,3.48,3
2.16,1.2,1
2.05,1.0,2
2.65,1.6,2
2.86,2.03,2
2.76,1.76,1
2.16,1.63,1
1.0,0.93,1
9.21,3.94,2
2.26,1.56,1
2.26,1.19,1
2.56,0.85,1
2.0,1.03,1
2.16,1.43,1
13.96,25.09,1
12.28,19.01,2
4.06,3.6,1
2.7,1.1,1
1.96,1.3,1
2.46,1.4,1
4.06,3.31,1
1.76,0.89,1
2.26,1.17,1
2.36,0.96,1
1.25,0.7,1
2.75,1.5,2
1.65,0.6,1
1.68,2.49,1
2.94,1.25,1
0.1,0.73,1
3.33,1.99,1
2.55,1.1,1
4.26,5.35,2
2.7,0.75,1
1.54,1.03,1
1.0,1.01,1
1.36,0.38,1
2.75,3.3,2
12.28,17.35,1
9.18,10.24,1
2.06,1.15,1
2.26,0.76,1
2.46,1.62,1
2.06,2.06,1
2.25,0.9,1
8.3,8.8,1
3.26,1.8,2
4.95,6.0,1
1.0,0.8,1
3.85,4.7,1
2.36,1.09,1
3.25,2.1,1
5.05,3.4,1
1.77,1.4,1
1.85,0.6,1
2.15,0.9,1
3.5,6.56,1
2.55,1.9,0
2.0,1.7,1
0.05,0.3,1
1.75,0.5,1
2.08,0.65,1
1.48,2.48,1
4.46,5.51,1
2.25,1.4,1
1.35,0.4,1
1.66,0.6,2
2.45,1.7,3
2.7,1.03,1
2.58,1.27,2
15.35,18.97,2
1.7,1.1,1
1.35,0.4,1
3.2,1.5,1
1.95,0.47,5
1.96,0.85,5
3.94,3.7,5
3.26,2.96,1
3.09,0.78,1
3.25,2.2,1
2.25,1.1,2
3.32,1.58,3
2.16,1.31,1
2.96,2.06,1
2.9,3.52,1
2.26,1.22,1
5.66,5.42,1
1.76,0.59,3
7.48,9.02,3
2.5,2.6,1
2.45,0.9,1
1.65,0.8,1
2.85,2.5,1
2.46,1.37,1
3.06,2.36,1
1.5,0.85,1
2.96,2.28,1
5.46,6.36,1
1.46,0.41,1
2.95,1.51,1
10.23,9.87,1
2.0,3.37,1
14.3,2.3,1
3.58,0.91,1
1.7,1.03,2
1.4,0.6,2
2.26,1.4,1
1.0,1.4,1
3.49,7.2,2
3.05,2.1,3
1.0,0.6,1
1.65,0.7,1
1.0,0.81,6
2.86,2.11,1
1.5,1.14,1
4.16,4.94,1
1.08,1.3,1
1.0,0.7,1
2.36,1.47,2
1.96,0.88,2
3.2,1.51,3
1.76,0.9,1
11.45,16.7,1
6.33,7.2,1
1.75,0.9,1
1.25,0.8,0
1.7,1.2,1
0.88,0.78,1
1.25,1.73,1
3.26,2.3,1
3.06,1.74,1
2.0,0.9,1
1.17,0.7,1
3.35,1.1,1
3.25,2.6,1
1.66,0.6,1
1.0,2.82,2
3.15,2.6,2
1.45,0.4,2
1.5,2.0,2
2.36,1.11,1
3.45,1.5,1
1.2,2.21,1
2.26,1.44,2
2.39,2.11,1
4.36,5.17,1
1.0,0.8,1
1.0,1.0,1
1.96,1.0,2
3.5,1.3,2
2.45,1.3,1
2.05,1.6,1
1.0,0.5,2
2.0,1.1,3
2.66,2.05,1
2.26,1.38,1
1.33,1.64,1
1.0,0.73,1
1.0,0.43,1
8.48,10.89,1
1.5,0.8,1
2.56,2.02,2
1.2,2.8,1
4.76,6.21,1
3.95,2.64,1
4.26,4.55,1
5.0,3.09,1
2.55,1.7,1
4.35,3.7,2
5.19,2.49,1
3.36,1.77,1
3.56,2.78,1
2.86,1.98,1
9.48,12.89,1
2.66,1.72,1
1.0,0.8,1
2.5,1.57,1
2.96,2.74,1
2.66,1.83,1
1.0,1.84,1
2.14,2.06,2
1.35,0.8,1
3.46,3.17,1
0.68,0.49,1
1.55,1.2,1
17.65,17.8,2
4.36,3.11,1
3.46,2.49,3
2.46,1.7,1
20.02,1.19,1
3.86,2.88,6
2.65,1.3,1
4.45,2.4,1
1.96,1.17,1
2.85,1.7,1
2.35,1.0,1
2.65,1.5,1
3.0,9.8,1
2.16,1.03,1
2.56,1.75,1
1.86,0.8,1
2.16,1.02,1
1.96,1.17,1
1.46,0.59,1
2.16,1.0,1
1.0,1.18,1
4.46,5.45,5
6.86,9.13,1
2.16,1.48,1
2.05,1.1,1
1.55,1.5,1
2.86,1.43,5
2.06,1.01,3
0.7,0.54,4
1.4,0.69,1
1.75,1.32,1
1.0,0.9,1
1.0,2.29,1
2.25,1.4,2
3.95,2.0,1
3.3,2.1,1
1.33,2.3,1
2.0,0.74,1
12.98,11.16,2
3.66,2.96,1
2.5,1.5,1
1.56,0.5,5
2.56,1.42,1
2.16,1.54,1
10.0,13.98,4
2.26,1.42,1
1.86,1.09,1
1.86,0.86,1
0.88,0.92,1
1.7,1.15,1
1.4,0.84,1
1.26,0.81,2
4.7,3.01,3
1.2,0.78,3
1.54,1.23,3
1.84,1.95,3
1.46,0.5,1
1.47,1.2,1
1.85,0.9,1
3.82,2.22,1
3.0,2.04,1
2.76,1.54,1
0.7,1.25,1
2.0,1.24,1
2.16,0.76,1
5.0,4.3,1
2.0,0.8,1
1.0,1.5,1
2.37,2.0,1
1.66,0.7,1
9.18,11.76,1
2.06,1.35,1
3.55,3.8,1
3.36,1.66,1
2.26,1.43,1
1.5,2.21,1
1.96,1.67,1
2.56,2.27,1
2.35,1.3,1
2.19,0.45,5
19.01,19.5,4
1.86,0.96,1
3.56,3.47,2
1.0,1.33,1
2.0,1.59,1
1.75,0.7,2
3.75,2.8,2
3.8,1.4,2
2.86,1.88,2
2.96,1.72,1
3.2,1.89,1
2.16,1.5,1
2.46,1.63,1
1.0,0.37,1
1.56,0.62,2
3.95,1.8,1
1.5,1.3,1
2.95,1.09,1
5.06,5.29,3
11.78,20.12,2
8.58,10.69,1
3.0,2.06,1
1.46,0.48,1
2.0,1.46,2
2.45,0.64,1
2.2,0.61,1
2.49,0.38,1
2.58,1.41,1
2.86,2.35,1
1.66,0.53,1
3.96,3.02,1
3.56,2.81,1
5.0,0.7,2
1.7,0.7,1
1.0,0.3,2
8.88,11.37,1
2.96,1.98,1
1.0,4.22,1
1.36,0.78,1
13.03,10.74,1
1.82,0.42,1
2.26,1.37,1
3.82,1.49,1
2.45,1.6,1
1.0,0.8,1
3.66,3.07,2
2.0,0.8,2
2.5,1.9,1
2.58,1.11,1
4.0,3.0,1
3.5,4.81,1
1.66,0.59,1
2.96,2.47,5
2.0,1.0,1
2.25,1.3,1
1.0,0.88,1
1.0,0.66,1
2.16,1.0,1
1.86,0.86,1
3.0,15.38,1
2.35,1.7,1
1.25,0.8,1
2.82,3.1,1
1.0,1.46,1
2.82,1.2,1
9.45,10.2,1
9.18,11.81,2
2.05,1.4,1
2.76,1.87,2
4.59,1.12,1
1.7,0.49,1
0.08,0.54,1
2.56,1.8,1
3.7,2.18,1
1.0,6.14,1
1.45,0.4,1
2.0,2.2,1
3.2,0.8,1
2.05,0.9,2
2.56,1.91,1
3.66,2.7,1
2.26,1.39,1
2.16,1.23,1
6.2,5.04,1
1.66,0.94,1
2.16,1.36,1
2.95,1.9,1
2.06,1.0,1
3.36,2.09,2
4.05,2.9,1
3.35,4.0,1
4.15,4.5,1
0.01,0.69,1
3.32,1.02,1
1.0,1.2,1
1.0,0.9,1
1.0,1.0,1
3.36,2.32,1
8.78,10.84,1
5.91,9.76,2
1.0,0.44,1
2.36,1.63,1
10.01,0.96,1
2.16,1.52,1
1.23,1.02,1
2.56,2.23,1
2.0,2.1,1
3.05,1.1,1
2.05,1.3,1
2.05,1.0,1
2.15,0.8,1
4.55,2.3,1
1.75,1.02,1
3.45,2.17,1
1.2,4.69,5
1.0,4.33,5
1.0,5.4,1
2.25,1.1,1
1.35,0.3,1
3.06,2.25,1
1.0,3.23,1
7.65,9.5,0
5.0,9.8,1
12.25,16.7,1
2.46,1.47,1
2.35,1.5,1
0.98,1.0,1
2.0,1.6,1
3.55,3.1,1
2.26,1.38,1
3.0,1.9,2
2.5,1.9,1
2.35,1.0,3
2.0,1.0,1
3.42,4.1,1
5.31,8.3,1
12.28,18.09,5
1.03,1.0,5
2.5,3.69,4
1.75,0.6,1
1.32,0.7,5
1.82,0.43,5
1.56,0.72,5
2.96,2.35,5
6.85,6.6,0
3.66,2.73,1
1.66,0.42,4
4.25,4.5,1
1.0,0.6,2
5.16,6.99,1
1.0,1.18,1
2.07,1.68,1
9.48,9.37,1
1.46,0.56,1
8.98,11.27,1
8.68,11.57,1
7.38,9.18,1
3.16,2.69,1
2.49,0.63,1
3.66,3.74,1
1.0,2.4,1
2.56,1.0,1
1.0,1.29,2
2.56,1.39,1
1.0,0.37,1
2.2,0.67,1
1.5,2.49,1
2.45,0.82,1
6.82,7.28,1
1.47,1.3,1
2.13,3.6,1
2.15,1.4,1
12.28,17.84,1
1.0,0.81,1
8.78,10.74,1
4.08,3.32,4
9.08,11.83,2
4.26,4.75,3
3.56,2.18,2
1.0,0.2,1
0.83,0.6,1
3.06,2.35,1
2.0,1.52,1
1.76,1.0,1
2.0,3.0,1
1.0,0.69,1
1.66,0.55,1
2.16,1.39,1
1.7,0.39,1
3.76,4.79,1
1.96,1.17,1
3.26,2.76,1
2.56,1.7,1
1.7,1.4,1
1.5,1.5,1
8.38,10.3,1
2.7,0.88,1
12.28,0.06,2
21.29,20.48,2
2.76,2.17,1
4.76,5.23,1
2.2,0.63,1
1.0,3.65,5
8.76,15.41,1
0.68,0.3,0
7.86,12.1,1
8.68,9.01,1
2.0,0.2,1
5.0,8.97,4
2.36,0.96,1
1.6,0.84,2
4.16,3.22,2
1.5,1.1,6
1.95,0.7,2
2.16,1.57,2
6.16,8.42,1
2.0,2.71,1
3.16,1.8,1
3.96,3.98,1
1.7,1.49,1
1.0,0.9,1
3.25,2.8,2
2.75,1.5,1
1.86,1.03,1
2.2,0.59,1
1.0,0.5,6
1.46,0.47,6
2.16,1.17,6
1.66,0.74,6
3.16,2.35,5
6.32,3.02,5
2.0,2.0,1
2.65,1.8,3
3.08,0.91,2
2.46,2.05,2
1.46,0.47,1
1.56,0.6,1
2.16,1.16,1
5.0,16.1,2
3.05,1.6,2
2.0,4.5,1
2.26,1.63,1
2.86,1.98,1
1.65,0.7,1
3.35,3.3,1
14.94,16.66,1
2.0,1.4,1
1.0,0.7,1
2.15,1.2,1
3.7,2.0,1
2.05,0.8,1
2.5,1.48,1
2.35,1.1,1
4.5,6.4,1
10.48,12.76,2
2.06,1.34,1
2.66,1.34,1
2.16,1.3,1
3.46,2.05,1
2.36,1.49,1
2.46,2.05,1
2.85,2.2,0
2.55,2.2,0
2.15,1.6,1
2.46,1.6,1
3.25,2.3,1
11.05,17.3,1
3.76,2.7,1
1.47,0.55,1
2.46,1.66,1
1.8,1.25,1
1.86,1.06,1
1.36,0.39,2
11.78,3.96,2
3.26,2.5,1
0.7,0.69,1
10.95,10.3,2
5.08,2.47,2
2.46,1.84,3
3.08,1.62,3
4.36,3.72,1
2.2,0.85,1
2.06,1.1,1
12.28,21.09,1
2.26,1.47,1
2.16,1.1,1
2.76,2.12,1
2.25,1.1,1
6.35,2.8,1
1.0,1.7,1
1.75,1.0,1
2.7,0.8,0
2.94,1.4,1
2.56,1.65,1
2.85,2.1,2
2.75,2.0,1
2.05,0.9,3
1.0,1.0,3
1.35,0.3,1
1.5,3.3,1
2.97,5.0,1
3.0,9.14,1
2.25,0.66,1
1.84,1.55,1
1.86,0.49,1
2.26,1.16,1
1.96,0.8,1
1.96,1.0,1
2.46,1.16,1
11.78,19.87,1
1.7,0.96,1
2.08,0.45,1
2.55,1.1,2
4.8,3.0,1
1.66,0.58,1
4.0,4.07,1
2.45,0.66,1
2.66,1.57,1
2.56,1.9,1
3.24,1.34,1
1.95,0.5,1
3.2,1.7,1
1.0,0.48,1
3.16,2.41,2
1.56,0.57,1
1.4,0.8,2
1.85,0.8,2
1.0,1.3,1
2.2,1.0,1
1.68,2.2,1
5.0,8.73,1
2.66,2.26,1
1.55,0.7,1
3.0,3.4,1
5.45,3.4,1
4.44,1.86,1
1.1,0.56,1
2.75,2.8,1
2.96,2.3,3
1.2,1.2,1
2.16,1.11,1
12.28,27.79,1
3.35,2.0,1
1.0,2.44,6
1.66,0.63,6
1.2,1.68,6
1.24,0.75,1
2.5,3.51,1
2.06,1.37,5
0.93,0.7,0
9.08,11.77,2
2.86,1.46,1
2.86,0.92,1
1.76,1.07,1
4.45,3.27,1
3.35,2.3,1
3.54,1.68,6
2.96,2.06,6
2.0,0.9,6
2.26,1.44,6
7.38,7.94,1
14.23,10.79,1
3.36,2.88,1
2.16,0.95,6
2.64,1.03,6
1.48,1.4,1
6.39,3.86,1
1.68,2.46,1
2.26,1.31,1
2.32,1.08,1
2.45,0.83,1
3.06,2.83,1
1.86,0.9,3
3.46,2.23,2
5.49,2.35,3
3.0,2.6,1
4.76,5.93,3
2.06,1.18,1
1.96,0.72,1
1.92,1.74,1
1.4,0.69,2
3.46,2.24,2
2.76,1.66,1
10.32,12.49,1
2.66,1.77,5
2.46,1.85,5
1.5,1.21,5
4.2,1.3,1
2.35,1.7,1
1.85,1.1,1
5.56,7.55,1
2.26,1.4,1
3.2,3.4,1
2.45,1.1,2
1.85,0.9,2
2.0,1.3,0
2.0,1.84,2
2.26,1.09,1
2.46,1.91,1
4.08,1.91,4
3.82,1.94,4
2.5,2.1,1
2.79,0.91,1
1.5,2.21,1
1.24,0.68,1
1.0,2.36,2
3.0,2.49,3
2.06,0.88,3
2.0,2.47,1
1.0,0.71,1
3.86,3.66,1
1.76,0.96,1
3.16,2.58,1
0.68,1.26,1
7.1,6.81,1
1.2,3.55,3
3.56,3.31,1
0.02,1.45,1
1.2,1.19,1
2.16,1.46,1
1.0,0.3,1
3.16,2.1,1
1.0,1.6,1
15.36,15.14,2
2.0,2.75,1
2.66,1.89,1
2.26,1.17,1
1.47,0.63,2
3.36,2.15,2
1.76,0.64,2
1.66,0.85,1
5.05,6.2,1
1.25,0.3,1
2.26,0.94,5
4.0,3.16,5
2.56,1.52,1
1.86,1.1,1
1.0,0.7,1
5.0,2.9,1
1.46,0.53,1
1.76,0.86,1
8.68,11.22,1
11.75,18.9,1
7.65,8.5,1
4.95,1.8,2
23.0,14.84,1
8.98,8.56,1
1.0,3.0,1
1.1,0.9,1
2.0,2.9,1
3.39,1.17,5
2.58,1.22,2
1.66,0.6,2
1.7,2.27,2
1.66,0.97,3
2.9,0.9,1
1.55,0.4,1
6.0,27.36,1
2.25,0.9,1
10.0,21.37,1
1.86,0.5,5
1.0,0.76,1
1.32,1.5,1
4.96,4.68,1
1.3,1.4,1
9.39,7.9,1
3.45,3.2,1
1.0,0.7,1
2.9,0.6,1
3.15,2.4,1
3.69,1.19,1
2.7,3.43,1
15.35,18.9,2
1.0,0.8,1
7.96,11.32,1
2.06,0.79,1
1.76,0.87,1
2.86,1.9,1
3.69,1.66,1
4.32,2.2,1
2.2,1.4,3
2.36,1.04,4
2.35,1.6,1
1.0,1.0,1
3.3,1.5,1
3.35,2.0,1
1.76,0.91,1
12.28,28.73,2
1.96,0.97,1
2.28,3.52,1
2.0,0.9,1
1.66,0.76,1
6.0,14.14,5
1.03,1.19,2
1.36,0.25,2
3.66,3.01,2
10.98,10.5,3
5.55,6.0,2
1.77,1.46,1
7.41,12.11,1
4.05,3.4,3
4.25,4.4,1
3.35,0.9,1
7.65,9.6,1
2.0,1.04,1
1.0,1.3,1
1.75,0.8,1
1.5,1.7,1
1.56,1.27,1
15.35,20.8,1
10.25,7.7,1
3.24,1.16,1
1.46,0.42,1
4.06,4.57,1
1.56,0.41,1
5.06,5.52,1
2.46,1.52,1
2.88,2.78,2
1.0,0.71,2
2.56,1.76,1
2.2,0.76,2
2.06,1.13,1
9.21,19.3,6
1.55,0.7,1
3.0,7.15,6
4.16,4.38,6
4.46,5.27,1
20.0,10.58,1
2.0,1.25,1
1.77,1.1,1
2.45,1.8,1
2.7,2.1,1
5.06,4.56,1
3.26,2.03,1
1.0,0.82,1
2.3,2.64,1
4.46,5.46,1
2.32,1.12,1
1.86,1.02,1
1.86,1.23,1
2.0,3.45,1
2.26,1.9,1
2.0,1.1,1
1.33,2.4,1
4.74,1.17,1
2.46,1.28,3
3.0,1.57,3
1.24,0.79,2
2.06,0.88,1
2.2,0.77,1
4.74,2.55,1
2.66,2.04,4
2.06,1.27,4
6.98,8.88,1
1.54,1.38,1
5.34,3.06,1
7.0,13.4,1
2.0,1.83,2
1.86,1.1,1
2.06,1.12,1
2.66,1.77,1
1.46,0.56,1
12.82,13.89,1
4.82,3.43,5
0.88,0.79,5
4.14,1.52,1
2.05,1.2,1
2.45,1.7,1
1.56,0.47,1
2.55,1.1,1
5.15,2.3,1
2.96,1.8,1
3.86,3.94,1
2.95,2.0,1
2.15,1.2,1
3.95,2.0,1
2.64,0.88,1
1.0,1.28,1
15.0,18.71,1
2.0,1.33,1
0.78,0.61,1
3.06,2.36,1
2.26,0.94,1
3.06,2.53,2
2.0,1.65,3
2.46,1.77,1
3.46,2.98,1
5.9,19.65,2
3.36,2.02,1
1.0,0.54,2
2.16,1.13,1
1.86,0.69,2
2.0,1.82,2
1.0,1.05,2
17.55,27.5,2
2.95,1.7,1
1.96,1.03,1
2.56,1.79,1
12.28,17.96,2
1.0,2.82,1
2.56,1.42,1
18.05,17.0,1
2.56,1.83,1
2.0,4.46,1
2.14,1.83,1
3.76,3.46,1
12.53,15.61,1
2.85,2.0,1
12.25,6.2,1
1.66,0.62,1
1.76,0.61,1
2.46,1.44,1
2.49,0.56,1
3.46,3.73,1
1.76,0.83,1
5.26,5.2,1
7.58,7.6,1
3.26,2.04,1
1.55,0.5,1
1.02,0.3,1
3.45,1.35,1
1.62,1.46,1
1.86,0.68,1
2.26,1.37,1
1.26,0.97,1
4.1,2.2,1
2.0,0.8,1
1.0,2.0,1
5.75,7.0,2
1.76,0.7,1
1.46,0.63,1
2.16,1.42,3
12.28,17.1,3
12.28,19.99,2
1.0,1.36,1
1.0,0.88,1
1.96,1.65,1
1.25,2.37,1
2.7,0.8,1
1.0,1.7,1
1.7,1.1,1
10.0,18.6,0
10.46,17.12,1
1.5,1.15,1
5.58,3.09,1
7.58,9.31,1
1.96,1.0,1
3.46,1.76,1
1.0,0.3,1
2.0,1.47,1
1.46,0.31,1
2.66,1.51,1
1.03,1.36,2
1.46,1.07,2
2.2,0.86,2
2.06,1.28,1
1.96,1.13,1
12.25,17.7,1
12.28,18.02,1
0.52,1.04,1
2.95,0.79,1
16.99,18.04,1
1.0,0.29,1
1.76,0.7,1
5.06,6.05,1
1.0,1.52,1
5.0,11.09,1
2.36,0.94,3
1.0,0.74,3
1.4,3.5,1
2.16,1.11,1
3.16,2.39,1
7.26,12.0,3
5.75,3.1,1
2.22,2.3,1
2.06,1.06,1
1.0,0.69,1
1.0,2.39,1
2.36,1.58,1
2.76,1.38,1
1.0,0.59,1
3.26,2.39,1
2.5,3.9,1
12.28,17.57,1
3.36,1.92,1
3.34,3.67,1
2.8,1.1,1
1.5,1.2,1
1.5,1.58,1
2.26,1.14,1
2.06,1.12,1
2.45,1.6,1
2.25,0.6,1
2.46,0.7,1
1.65,0.4,0
3.55,2.5,0
1.95,0.9,0
1.95,0.8,0
2.95,2.5,1
1.55,0.5,0
1.95,0.5,1
3.85,1.4,1
1.0,1.4,2
1.0,1.8,2
3.05,2.0,2
3.95,2.9,3
1.0,1.27,5
1.0,0.6,1
1.0,0.7,2
1.95,0.8,1
15.36,17.23,1
1.36,0.41,1
3.65,1.7,1
2.86,1.52,1
2.56,1.68,1
3.56,2.99,1
1.66,0.82,1
3.26,2.65,1
2.06,1.31,1
3.16,2.36,1
1.66,0.8,1
1.25,1.17,3
1.0,0.83,2
1.96,0.86,2
1.0,1.04,2
1.76,0.63,1
2.76,2.06,1
3.0,2.13,1
2.0,0.77,1
1.56,0.59,1
1.86,0.75,6
1.8,1.1,2
1.96,0.53,2
2.56,1.61,1
2.34,0.71,1
1.56,1.27,1
2.7,0.9,3
3.05,2.1,1
3.24,0.74,1
2.32,0.72,2
1.86,0.94,2
5.0,5.6,1
2.55,1.3,1
2.06,1.26,1
1.86,0.59,2
2.58,0.92,2
15.36,17.34,1
2.37,2.6,1
16.0,21.5,2
8.98,11.88,1
2.45,1.8,1
2.0,10.3,1
1.76,0.65,1
1.2,2.88,2
1.96,0.79,1
13.8,18.2,1
2.3,0.8,1
2.75,2.8,1
1.65,0.6,1
1.82,0.52,1
2.82,1.47,2
2.36,1.62,1
2.56,1.71,1
4.0,4.44,1
1.0,1.89,1
5.0,0.43,1
2.45,1.19,1
1.86,0.61,1
1.96,0.67,1
1.18,1.51,1
4.05,2.5,1
3.26,2.92,1
7.58,9.71,1
1.95,0.41,1
1.0,1.17,1
1.0,7.67,1
1.0,0.69,1
2.26,1.51,1
4.26,4.1,1
4.59,2.0,1
3.66,4.3,1
10.0,14.0,2
1.95,0.8,1
1.0,0.9,1
3.15,2.1,1
1.0,1.44,1
3.56,2.9,2
1.75,0.7,1
3.06,2.18,2
24.13,21.15,2
1.5,1.56,1
2.06,1.02,1
2.79,0.97,1
2.22,1.88,1
10.56,0.06,1
3.26,1.79,2
3.8,1.4,2
1.2,0.7,1
3.25,2.1,1
4.29,2.09,1
12.28,17.82,1
4.36,5.2,4
2.56,2.24,5
7.95,10.1,2
1.46,0.44,1
1.46,0.43,1
5.25,6.7,3
1.4,0.5,2
2.36,1.97,6
1.15,0.94,6
1.66,0.69,6
2.08,0.69,6
13.18,18.22,1
3.58,1.17,1
2.26,1.13,1
1.54,1.12,1
0.6,0.19,1
2.86,1.63,1
1.76,0.7,1
1.76,0.65,1
1.28,1.76,1
1.76,0.36,1
8.0,18.17,1
7.5,13.27,1
17.48,24.33,1
6.86,10.56,1
3.7,1.1,1
2.45,0.8,1
2.55,1.5,1
1.46,0.6,2
2.96,2.27,1
1.76,0.86,1
1.96,0.96,1
8.18,11.05,1
1.5,0.67,1
1.0,1.26,1
3.36,2.6,1
2.76,1.49,1
2.96,1.99,1
12.0,1.9,1
1.66,0.5,2
3.66,2.59,1
4.06,3.07,1
1.96,1.05,1
2.16,1.27,1
2.96,2.08,1
1.5,0.87,1
6.88,8.04,6
2.06,1.38,2
2.36,1.59,2
14.78,17.67,2
2.19,0.24,2
3.24,0.48,2
5.26,6.93,1
2.66,2.36,1
2.56,2.22,1
2.0,0.55,2
4.16,3.03,1
2.16,2.26,1
1.0,0.07,1
1.92,1.56,1
1.76,0.8,1
1.45,0.3,1
2.45,1.3,1
2.46,1.59,3
4.36,4.25,1
1.76,0.95,1
1.0,1.4,3
0.44,0.91,1
2.0,1.74,1
1.18,1.05,1
2.19,0.43,1
1.96,0.89,1
3.46,2.39,1
2.86,2.31,1
1.0,3.99,1
5.06,5.37,1
7.58,8.91,3
